market,asin,title,category,price_usd,monthly_sold,rating,reviews,offers,bb_amazon,net_rev_after_promo,referral_usd,fba_fee_usd,ppc_usd,returns_usd,storage_misc_usd,contribution_usd,freight_usd,duty_pct,max_factory_cogs_25,max_factory_cogs_20,landed_at_25,net_profit_unit_25,roi_25_pct,monthly_net_potential_usd,listed_since,verdict,confidence,rationale,alibaba_url,fba_fee_source,volatility,weight_g,brand,found_by,url
US,B0GPS742LV,"IRIS USA 32 Qt High-Capacity Clip Box 6-Pack, Craft Storage Bins with Latching Lids, Art & Writing Supply Containers for Home, Office & Classroom Organization",Home & Kitchen > Storage & Organization,44.18,5000,4.4,26135,2,False,39.76,5.96,24.73,5.96,1.19,0.85,1.06,6.69,35.0,-11.53,-10.06,,9.94,,44732.0,2026-02-23,SKIP,high,+ продажи ≈5000/мес; + Buy Box не у Amazon; + конкуренция умеренная (2 офферов); − экономика не сходится (закупка ≤$0.00 при марже 20%); − тяжёлый товар 6.1 кг,https://www.alibaba.com/trade/search?SearchText=high%20capacity%20clip%20box%20craft,keepa,0.167,6078,IRIS USA,"US_home_kitchen,US_storage",https://www.amazon.com/dp/B0GPS742LV
US,B0GV2DHXWS,"Chasesun Portable Neck Fan - Rechargeable Personal Fan, 20 Hours Cooling Time, No Hair Tangling, Hands-Free Bladeless Fan for Travel, Birthday Gifts for Women and Men","Home & Kitchen > Heating, Cooling & Air Quality",29.99,7000,4.7,258,3,False,26.99,2.97,5.33,4.05,0.81,0.85,12.98,0.41,35.0,4.32,5.32,6.24,6.75,108.2,44636.0,2026-03-27,BUY,high,+ продажи ≈7000/мес; + вход при закупке ≤$4.32 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (3 офферов); − волатильность цены 0.88,https://www.alibaba.com/trade/search?SearchText=portable%20neck%20fan%20rechargeable%20personal,keepa,0.88,372,Chasesun,US_home_kitchen,https://www.amazon.com/dp/B0GV2DHXWS
US,B0GL1XQGNK,"SSWind 6000mAh Portable Handheld Fan with Ice Cooling, 199 Levels Stepless Speed, 20H Long Battery Life, 20000RPM Turbo Fan Rechargeable Personal Mini Fan for Travel, Outdoor, Makeup (White)","Home & Kitchen > Heating, Cooling & Air Quality",28.32,7000,4.4,416,1,False,25.49,3.82,4.46,3.82,0.76,0.85,11.77,0.34,35.0,3.75,4.69,5.39,6.37,118.1,44604.0,2026-02-02,BUY,high,+ продажи ≈7000/мес; + вход при закупке ≤$3.75 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=mah%20portable%20handheld%20fan%20ice,keepa,0.177,308,SSWind,US_home_kitchen,https://www.amazon.com/dp/B0GL1XQGNK
US,B0GY7YT7QZ,"myQ Smart Garage Door Video Keypad + Rechargeable Battery, with Wide-Angle Camera, Customizable PIN Codes, and Smartphone Control, Works with Chamberlain, LiftMaster and Craftsman openers",Tools & Home Improvement > Building Supplies,53.98,4000,4.4,28,1,False,48.58,7.29,7.84,7.29,1.46,0.85,23.86,1.2,35.0,7.79,9.59,11.71,12.15,103.7,43724.0,2026-04-23,WATCH,medium,"+ продажи ≈4000/мес; + вход при закупке ≤$7.79 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − волатильность цены 0.65; − известный бренд — листинг = референс ниши, продаём PL-аналог",https://www.alibaba.com/trade/search?SearchText=myq%20smart%20garage%20door%20video,keepa,0.65,1089,CHAMBERLAIN,US_tools_diy,https://www.amazon.com/dp/B0GY7YT7QZ
US,B0GJ4NHH4L,"Travel Steamer for Clothes, 100-240V Dual Voltage Garment Steamer, 1000W Handheld Steam & Iron 2 in 1, Travel Size, for Global & Europe Traveling, Business, Home, Space Grey",Home & Kitchen > Irons & Steamers,49.99,4000,4.6,129,5,False,44.99,6.75,6.01,6.75,1.35,0.85,23.28,1.09,35.0,8.11,9.78,12.04,11.25,93.4,42516.0,2026-04-01,BUY,high,+ продажи ≈4000/мес; + вход при закупке ≤$8.11 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (5 офферов),https://www.alibaba.com/trade/search?SearchText=travel%20steamer%20clothes%20dual%20voltage,keepa,0.457,989,Ilake,US_home_kitchen,https://www.amazon.com/dp/B0GJ4NHH4L
US,B0G1C86M5S,"Kidde Carbon Monoxide Detector, Plug-in with AA Battery Backup, Easy-to-Read Digital Backlit Display, 85 dB Alarm, Rotating Plug, LED Status Light Indicators, 5th Edition, COPD",Tools & Home Improvement > Safety & Security,43.97,4000,4.7,27239,1,False,39.57,5.94,4.35,5.94,1.19,0.85,21.31,0.33,35.0,8.22,9.68,11.42,9.89,86.6,41552.0,2026-03-01,WATCH,high,"+ продажи ≈4000/мес; + вход при закупке ≤$8.22 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − известный бренд — листинг = референс ниши, продаём PL-аналог",https://www.alibaba.com/trade/search?SearchText=carbon%20monoxide%20detector%20plug%20battery,keepa,0.0,300,Kidde,US_tools_diy,https://www.amazon.com/dp/B0G1C86M5S
US,B0GTMH1VZY,"BOZYBO Rain Shower Head with Handheld: High Pressure Shower Heads with Handheld Spray Combo, 12"" Rainfall Shower Head and 9 Sprays Hand Showerheads with Magnetic Docking and Power Jets, Black 1.8GPM",Tools & Home Improvement > Kitchen & Bath Fixtures,59.99,3000,4.4,7682,1,False,53.99,8.1,7.9,8.1,1.62,0.85,27.42,2.06,35.0,8.79,10.79,13.93,13.5,96.9,40493.0,2026-05-26,BUY,high,+ продажи ≈3000/мес; + вход при закупке ≤$8.79 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=rain%20shower%20head%20handheld%20high,keepa,0.396,1869,BOZYBO,US_tools_diy,https://www.amazon.com/dp/B0GTMH1VZY
US,B0GZTN9882,"Fruit Fly Trap for Indoors, Blue Bug Zapper Indoor with Suction & Timer","Patio, Lawn & Garden > Pest Control",34.19,5000,4.6,164,2,False,30.77,3.38,6.13,4.62,0.92,0.85,14.87,0.88,35.0,4.66,5.8,7.17,7.69,107.2,40387.0,2026-05-22,BUY,high,+ продажи ≈5000/мес; + вход при закупке ≤$4.66 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (2 офферов),https://www.alibaba.com/trade/search?SearchText=fruit%20fly%20trap%20indoors%20bug,keepa,0.385,798,DOVSAV,US_garden,https://www.amazon.com/dp/B0GZTN9882
US,B0GS1FPXCK,"Cosori Electric Kettle, Plastic-Free Interior, Easy to Clean, Automatic Shut Off & Boil-Dry Protection, Stainless Steel Tea Kettle, Hot Water Boiler & Heater, 1.7L, 1500W",Home & Kitchen > Kitchen & Dining,34.04,5000,4.6,5338,1,False,30.64,4.6,8.04,4.6,0.92,0.85,11.64,1.35,35.0,1.94,3.08,3.98,7.66,192.6,40210.0,2026-04-15,WATCH,high,+ продажи ≈5000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=electric%20kettle%20plastic%20free%20interior,keepa,0.118,1229,Cosori,US_home_kitchen,https://www.amazon.com/dp/B0GS1FPXCK
US,B0GSZHLZ3B,"15 Pack Vacuum Storage Bags for Travel with Cordless Pump, Space Saver Bags for Clothes, Compression Packing Bags for Luggage, 15 Combo Size",Home & Kitchen > Storage & Organization,33.99,5000,4.5,468,2,False,30.59,1.84,7.01,4.59,0.92,0.85,15.39,1.3,35.0,4.77,5.9,7.74,7.65,98.8,40151.0,2026-03-18,BUY,high,+ продажи ≈5000/мес; + вход при закупке ≤$4.77 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (2 офферов),https://www.alibaba.com/trade/search?SearchText=vacuum%20storage%20bags%20travel%20cordless,keepa,0.191,1184,lezecur,"US_home_kitchen,US_storage",https://www.amazon.com/dp/B0GSZHLZ3B
US,B0GYQ3HHQF,"DUMOS 32 Inch Small Computer Desk for Home Office, Modern Study Writing Gaming Work Table Simple Style for Bedroom with X-Shaped ReInchforcement, Rustic Brown",Home & Kitchen > Furniture,29.89,7000,4.6,2997,1,False,26.9,4.04,14.11,4.04,0.81,0.85,3.06,8.42,35.0,-8.95,-7.95,,6.73,,40039.0,2026-04-27,SKIP,high,+ продажи ≈7000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.00 при марже 20%); − тяжёлый товар 7.7 кг,https://www.alibaba.com/trade/search?SearchText=computer%20desk%20home%20office%20modern,keepa,0.584,7652,DUMOS,US_home_kitchen,https://www.amazon.com/dp/B0GYQ3HHQF
US,B0GWGQP7ZP,"Sweetcrispy 4 FT Folding Picnic Table Easy to Fold and Store, Foldable Table for Camping Picnic Dining Party Kitchen Outdoor Indoor with Carrying Handle","Patio, Lawn & Garden > Patio Furniture & Accessories",36.93,5000,4.5,646,1,False,33.24,4.99,19.07,4.99,1.0,0.85,2.35,11.22,35.0,-12.72,-11.49,,8.31,,39261.0,2026-04-08,SKIP,high,+ продажи ≈5000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.00 при марже 20%); − тяжёлый товар 10.2 кг,https://www.alibaba.com/trade/search?SearchText=folding%20picnic%20table%20easy%20fold,keepa,0.318,10197,Sweetcrispy,US_garden,https://www.amazon.com/dp/B0GWGQP7ZP
US,B0GGNS411Z,"Amzrap 200FT Outdoor String Lights with Remote, Waterproof Patio Lights with 72+2 Shatterproof LED Bulbs, 2700K Dimmable Waterproof Hanging Decor for Backyard Garden Porch Bistro, Timer & 3 Modes",Tools & Home Improvement > Lighting & Ceiling Fans,49.98,4000,4.7,1378,3,False,44.98,4.95,8.46,6.75,1.35,0.85,22.63,2.49,35.0,6.58,8.25,11.38,11.25,98.8,38257.0,2026-05-14,BUY,high,+ продажи ≈4000/мес; + вход при закупке ≤$6.58 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (3 офферов); − волатильность цены 0.811,https://www.alibaba.com/trade/search?SearchText=outdoor%20string%20lights%20remote%20waterproof,keepa,0.811,2268,Amzrap,US_tools_diy,https://www.amazon.com/dp/B0GGNS411Z
US,B0GMT987FX,"Brita Large 10-Cup Water Filter Pitcher with BritaPlus Filter, WQA NSF/ANSI Certified, Reduces 2X Contaminants vs. Standard, Removes Chlorine Taste & Odor, Reduces Zinc Copper Mercury, Stone Blue",Tools & Home Improvement > Kitchen & Bath Fixtures,44.79,4000,4.6,1336,4,False,40.31,6.05,8.15,6.05,1.21,0.85,18.01,1.12,35.0,5.04,6.54,7.93,10.08,127.1,38094.0,2026-02-10,BUY,high,+ продажи ≈4000/мес; + вход при закупке ≤$5.04 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (4 офферов); − волатильность цены 0.765,https://www.alibaba.com/trade/search?SearchText=cup%20water%20filter%20pitcher%20plus,keepa,0.765,1021,BRITA,US_tools_diy,https://www.amazon.com/dp/B0GMT987FX
US,B0H3HHXFSW,"12 Pack 3D Dragonfly Clips, Fake Dragonflies with Stakes, Realistic Plastic Dragonfly Garden Decorations, Fly Deterrent Clips for Hats, Pets, Horses, Deer, Yard, Patio, Indoor & Outdoor Decor","Patio, Lawn & Garden > Outdoor Décor",19.99,8000,4.7,268,1,False,17.99,2.7,5.76,2.7,0.54,0.85,5.44,0.25,35.0,0.52,1.18,0.95,4.5,475.3,37781.0,2026-06-02,SKIP,high,+ продажи ≈8000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$1.18 при марже 20%),https://www.alibaba.com/trade/search?SearchText=dragonfly%20clips%20fake%20dragonflies%20stakes,keepa,0.189,109,Cushry,US_garden,https://www.amazon.com/dp/B0H3HHXFSW
US,B0GL4S4BQM,"Sterilite 4-Pack 64 Quart Latching Box, Clear Plastic Storage Organizer Bins with White Lids - Large Stackable Containers for Home Bedroom, Dorm Room, and Closet Organization",Home & Kitchen > Storage & Organization,57.99,3000,4.6,14203,2,False,52.19,7.83,19.39,7.83,1.57,0.85,14.73,6.99,35.0,-3.93,-2.0,,13.05,,36990.0,2026-02-02,SKIP,high,"+ продажи ≈3000/мес; + Buy Box не у Amazon; + конкуренция умеренная (2 офферов); − экономика не сходится (закупка ≤$0.00 при марже 20%); − тяжёлый товар 6.3 кг; − известный бренд — листинг = референс ниши, продаём PL-аналог",https://www.alibaba.com/trade/search?SearchText=quart%20latching%20box%20clear%20plastic,keepa,0.152,6350,Sterilite,"US_storage,US_organizer",https://www.amazon.com/dp/B0GL4S4BQM
US,B0GFM2YSD1,"CXEZSIK Garden Hose 50ft Lightweight, Non-Expanding, Leak-Proof Metal Connector, No-Knot No-Tangle, Easy to Store and Carry, Wear-Resistant, 3/4GHT Flexible Water Hose, Hose for Yard, Garden, Outdoor","Patio, Lawn & Garden > Gardening & Lawn Care",29.78,6000,4.2,328,8,False,26.8,2.14,7.38,4.02,0.8,0.85,11.6,1.74,35.0,2.35,3.34,4.9,6.7,136.7,36183.0,2026-02-20,WATCH,high,+ продажи ≈6000/мес; + Buy Box не у Amazon; + конкуренция умеренная (8 офферов),https://www.alibaba.com/trade/search?SearchText=garden%20hose%20lightweight%20non%20expanding,keepa,0.538,1579,CXEZSIK,US_garden,https://www.amazon.com/dp/B0GFM2YSD1
US,B0H2X17J1Z,"50ft Garden Hose, Ultra Lightweight All-Weather Water Hose, Durable & Flexible, Built-in Valve, Leak-free Connections, TPU Water Hose, Drinking Water Safe","Patio, Lawn & Garden > Gardening & Lawn Care",25.99,6000,4.2,389,2,False,23.39,3.51,6.01,3.51,0.7,0.85,8.81,1.12,35.0,1.36,2.23,2.96,5.85,197.3,35086.0,2026-05-25,WATCH,high,+ продажи ≈6000/мес; + Buy Box не у Amazon; + конкуренция умеренная (2 офферов),https://www.alibaba.com/trade/search?SearchText=garden%20hose%20ultra%20lightweight%20all,keepa,0.349,1021,SUTREKY,US_garden,https://www.amazon.com/dp/B0H2X17J1Z
US,B0GRPBGYYB,"Mattress Bags for Moving, BETU Mattress Protector Waterproof Mattress Cover Queen Size Storage Bags with 8 Heavy-Duty Handles and Zipper for Bed Extra Thick Large Reusable (82""x62""x15"" Blue)",Home & Kitchen > Bedding,20.98,7000,4.7,1564,2,False,18.88,2.83,7.23,2.83,0.57,0.85,4.57,1.77,35.0,-1.42,-0.72,,4.72,,34696.0,2026-03-07,SKIP,high,+ продажи ≈7000/мес; + Buy Box не у Amazon; + конкуренция умеренная (2 офферов); − экономика не сходится (закупка ≤$0.00 при марже 20%),https://www.alibaba.com/trade/search?SearchText=mattress%20bags%20moving%20protector%20waterproof,keepa,0.0,1610,BETU,"US_home_kitchen,US_storage",https://www.amazon.com/dp/B0GRPBGYYB
US,B0GT8GJ3TR,"Advinski Garden Hose 50ft, Non-Expanding Flexible Hose with 10 Function Nozzle, Lightweight, Kink Free, Sturdy, Leak-Proof, Portable, Water Hose 50ft for Outdoor, Yard, Lawn, Car Wash and Camper Use","Patio, Lawn & Garden > Gardening & Lawn Care",27.98,6000,4.3,1941,5,False,25.18,2.01,7.48,3.78,0.76,0.85,10.3,1.27,35.0,2.03,2.96,4.01,6.3,157.0,33996.0,2026-03-18,WATCH,high,+ продажи ≈6000/мес; + Buy Box не у Amazon; + конкуренция умеренная (5 офферов); − волатильность цены 1.067,https://www.alibaba.com/trade/search?SearchText=garden%20hose%20non%20expanding%20flexible,keepa,1.067,1152,Advinski,US_garden,https://www.amazon.com/dp/B0GT8GJ3TR
US,B0GWKG8PXG,"AVAXO Bug Zapper Outdoor, Dual Wavelength UV 50000H Lifespan & Dual LED Lamps, 1/2 Acre Coverage, 5 Zaps/Sec, 4200V Electric Mosquito Zapper, IPX4 Waterproof Fly Trap for Indoor Patio Backyard","Patio, Lawn & Garden > Pest Control",38.97,4000,4.6,197,1,False,35.07,5.26,6.9,5.26,1.05,0.85,15.75,1.08,35.0,4.37,5.67,6.98,8.77,125.6,33144.0,2026-04-16,BUY,high,+ продажи ≈4000/мес; + вход при закупке ≤$4.37 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − волатильность цены 1.692,https://www.alibaba.com/trade/search?SearchText=bug%20zapper%20outdoor%20dual%20wavelength,keepa,1.692,980,AVAXO,US_garden,https://www.amazon.com/dp/B0GWKG8PXG
US,B0GYQ3Q26N,"FoxFarm Happy Frog Potting Soil with 2 Plant Tags, 2 cu ft – Indoor/Outdoor Container Plants – Mycorrhizae & Humic Acids","Patio, Lawn & Garden > Gardening & Lawn Care",38.75,4000,4.7,7807,2,False,34.88,5.23,27.33,5.23,1.05,0.85,-4.81,21.83,35.0,-26.19,-24.9,,8.72,,32957.0,2026-04-27,SKIP,high,+ продажи ≈4000/мес; + Buy Box не у Amazon; + конкуренция умеренная (2 офферов); − экономика не сходится (закупка ≤$0.00 при марже 20%); − тяжёлый товар 19.8 кг,https://www.alibaba.com/trade/search?SearchText=happy%20frog%20potting%20soil%20plant,keepa,0.175,19845,FoxFarm,US_garden,https://www.amazon.com/dp/B0GYQ3Q26N
US,B0GWHPRMST,"Sweetcrispy 8 Drawer Black Dresser for Bedroom Tall, Organizer Storage",Home & Kitchen > Furniture,39.97,4000,4.4,4517,1,False,35.97,5.4,21.35,5.4,1.08,0.85,1.9,13.97,35.0,-15.6,-14.27,,8.99,,32376.0,2026-04-08,SKIP,high,+ продажи ≈4000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.00 при марже 20%); − тяжёлый товар 12.7 кг,https://www.alibaba.com/trade/search?SearchText=drawer%20dresser%20bedroom%20tall%20organizer,keepa,0.306,12701,Sweetcrispy,"US_storage,US_organizer",https://www.amazon.com/dp/B0GWHPRMST
US,B0G4752HVR,"Tegarbed Hand Blown Glass Hummingbird Feeders for Outdoors Hanging, 24oz Wild Bird Nectar Feeder with Ant Moat and Perch, Bee-Resistant Ports, Garden Decor, Gifts for Women Mom, 1 Pack, Blue Phoenix","Patio, Lawn & Garden > Backyard Birding & Wildlife",22.49,6000,4.6,589,1,False,20.24,3.04,6.13,3.04,0.61,0.85,6.58,0.82,35.0,0.52,1.27,1.52,5.06,332.6,31880.0,2026-02-14,SKIP,high,+ продажи ≈6000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$1.27 при марже 20%),https://www.alibaba.com/trade/search?SearchText=hand%20blown%20glass%20hummingbird%20feeders,keepa,0.4,748,Tegarbed,US_garden,https://www.amazon.com/dp/B0G4752HVR
US,B0GHRXNVZV,"Cordless Bug Zapper Outdoor, 4200V Electric Mosquito Zapper, Fly Trap, Rechargeable Portable Fly Zapper, Waterproof Mosquito Trap Insect Killer Indoor Outdoor for Camping, Garden, Backyard, Home","Patio, Lawn & Garden > Pest Control",31.33,5000,4.4,408,1,False,28.2,4.23,6.24,4.23,0.85,0.85,11.8,0.73,35.0,2.98,4.03,4.75,7.05,148.3,31722.0,2026-03-10,WATCH,high,+ продажи ≈5000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=cordless%20bug%20zapper%20outdoor%20electric,keepa,0.459,662,Xriba,US_garden,https://www.amazon.com/dp/B0GHRXNVZV
